id,type,max_velocity,min_velocity,mean_velocity,max_acceleration,min_acceleration,mean_acceleration,rapid_acceleration_count,occupy_count,overspeed_count,lane_change_count,consecutive_lane_changes_count,Cluster,Distance_to_Center
58059173,-1,4.6954985,0.6448589,3.2360469666666667,7.4458492,0.6554300000000008,4.0506396,1,0.0,0.0,0,0.0,0,1.5337778779799405
58059400,-1,3.05456,1.3396223,2.19709115,3.4298754,3.4298754,3.4298754,1,0.0,0.0,0,0.0,0,1.980279299678918
58059676,-1,3.7611957,1.5811687,2.6711822,4.360054,4.360054,4.360054,1,0.0,0.0,0,0.0,0,1.7374935184967155
58059750,-1,5.3269873,0.7908643,4.24852198,7.465553399999999,-0.0254485999999989,2.26169935,1,0.0,0.0,0,0.0,0,1.933651939819108
58059765,-1,3.489877,1.5610778,2.5254774,3.8575984,3.8575984,3.8575984,1,0.0,0.0,0,0.0,0,1.7928481444401885
58059797,-1,6.117712,1.3715316,4.4124899200000005,7.0721778,-0.1497039999999998,2.3730902,1,0.0,0.0,0,0.0,0,1.886834833874844
58060081,-1,3.2513537,1.4079881,2.3296709,3.6867312,3.6867312,3.6867312,1,0.0,0.0,0,0.0,0,1.867542434675876
58060249,-1,4.5052032,1.3054602,2.9053317,6.399486000000001,6.399486000000001,6.399486000000001,1,0.0,0.0,0,0.0,0,2.446455985847644
58060339,-1,6.9143524,1.1887218,4.7504562,9.9191452,1.5321160000000005,5.725630600000001,1,0.0,0.0,0,0.0,0,1.9678921334098851
58060351,-1,4.7739463,1.1705047,3.2323169333333333,5.1639902,2.042893000000001,3.603441600000001,1,0.0,0.0,0,0.0,0,0.8892852077803296
58060406,-1,3.4340568,1.1443634,2.2892101,4.5793868,4.5793868,4.5793868,1,0.0,0.0,0,0.0,0,1.8841963165015445
58060971,-1,3.457511,1.5355457,2.49652835,3.8439306,3.8439306,3.8439306,1,0.0,0.0,0,0.0,0,1.7981850616063446
58061213,-1,5.3562784,0.9430998,3.361475525,4.894310999999999,1.1188774000000006,2.942119066666667,1,0.0,0.0,0,0.0,0,1.3155136612259053
58061280,-1,3.6034293,1.2267805,2.4151049,4.7532976,4.7532976,4.7532976,1,0.0,0.0,0,0.0,0,1.8478012959419297
58061599,-1,4.4395757,1.5499384,3.57388335,4.8030578,0.1700473999999996,1.9264248666666663,1,0.0,0.0,0,0.0,0,1.9518623956239487
58061699,-1,4.1155996,0.78159636,2.662094386666667,4.61498168,2.053024800000001,3.3340032400000004,1,0.0,0.0,0,0.0,0,1.4775300972567476
58061947,-1,6.093948,1.1112419,4.1061301,5.2638692,1.235588,3.3218040666666666,2,0.0,0.0,0,0.0,0,1.826366043200968
58061968,-1,7.5145025,1.4603481,4.1030649,8.3603168,3.747992,6.0541544,2,0.0,0.0,0,0.0,0,2.311529626361496
58061977,-1,5.6386127,1.032528,4.3820386000000005,5.0624108,-0.1018968000000004,1.8291782,2,0.0,0.0,0,0.0,0,2.471826780114366
58062033,-1,5.3953633,1.0440198,3.385777325,6.4721636,0.4509185999999996,2.9008956666666665,1,0.0,0.0,0,0.0,0,1.4064511019600148
58062117,-1,4.4547114,0.8229096,2.9239758666666664,5.342794,1.9208096,3.6318018,1,0.0,0.0,0,0.0,0,1.1867343978773577
58062176,-1,3.4197922,0.8123823,2.11608725,5.2148198,5.2148198,5.2148198,1,0.0,0.0,0,0.0,0,2.2316053587334803
58062475,-1,5.565788,0.93429875,3.681828016666667,7.222197100000001,2.0407814,4.63148925,1,0.0,0.0,0,0.0,0,0.8461856225933665
58062476,-1,5.076238,2.145407,3.122350666666667,5.861662,0.0,2.930831,1,0.0,0.0,0,0.0,0,2.1406184230651872
58062565,-1,6.16954,1.206269,4.448683375,6.931849,0.845618,3.308847333333333,1,0.0,0.0,0,0.0,0,1.3192502617098674
58062860,-1,3.3960693,0.669057,2.03256315,5.4540246,5.4540246,5.4540246,1,0.0,0.0,0,0.0,0,2.4263623171573894
58062975,-1,6.7421556,1.1526039,3.7133901,9.3071862,0.0,3.7263678,1,0.0,0.0,0,0.0,0,1.900246656795052
58063016,-1,3.8479943,1.6754357,2.761715,4.3451172,4.3451172,4.3451172,1,0.0,0.0,0,0.0,0,1.7477675171556917
58063085,-1,3.5692437,0.501474,2.44621646,4.017389400000001,0.0600567999999999,1.53388485,1,0.0,0.0,0,0.0,0,2.6467406641791005
58063134,-1,4.9040627,0.7982194,2.77844795,7.6301418,0.0,2.737228866666667,1,0.0,0.0,0,0.0,0,1.88512853142609
58063137,-1,3.4930642,0.5989552,2.615692375,4.725941000000001,0.1684796000000004,1.929406,1,0.0,0.0,0,0.0,0,2.363418127607242
58063238,-1,6.606614,1.1358083,5.192814371428571,5.090636999999999,-0.0420988000000015,1.8165854333333329,2,0.0,0.0,0,0.0,0,2.675059253375682
58063376,-1,2.9712534,0.5581599,2.152445966666667,4.7395294,0.0866576000000005,2.4130935,1,0.0,0.0,0,0.0,0,2.518699677492066
58063414,-1,8.010363,1.584418,5.37065,9.865502,2.986388,6.425945,1,0.0,0.0,0,0.0,0,2.535202700058218
58063533,-1,6.4483886,1.0010077,4.9333649600000005,7.726764600000001,0.2629682000000013,2.7236904500000003,1,0.0,0.0,0,0.0,0,1.897287962577596
58063675,-1,4.735226,0.53452486,2.38137233,6.37337748,0.0,2.8004674266666663,1,0.0,0.0,0,0.0,0,2.107537802402077
58063781,-1,4.4341674,1.0691149,2.621556533333333,4.145560199999999,2.5845448,3.3650525,1,0.0,0.0,0,0.0,0,1.3529901846615842
58063804,-1,3.3087323,1.083966,2.19634915,4.4495326,4.4495326,4.4495326,1,0.0,0.0,0,0.0,0,1.9268301813907869
58063818,-1,3.5567772,1.0579176,2.3073474,4.997719200000001,4.997719200000001,4.997719200000001,1,0.0,0.0,0,0.0,0,1.9861871903592945
58063819,-1,5.372776,0.6981528,3.7970973,6.4135232,0.3204600000000006,3.1164154666666666,1,0.0,0.0,0,0.0,0,1.6013323108146291
58063975,-1,4.389041,0.95621175,2.672626375,6.865658499999999,6.865658499999999,6.865658499999999,1,0.0,0.0,0,0.0,0,2.8291835108195547
58063980,-1,7.1759596,1.2097836,5.3310414,9.2803148,0.1749563999999992,3.9774506666666665,1,0.0,0.0,0,0.0,0,2.2194971165723274
58064079,-1,3.5895064,0.7815332,2.1855198,5.6159464,5.6159464,5.6159464,1,0.0,0.0,0,0.0,0,2.3626384960984894
58064109,-1,3.3963592,1.0809302,2.2386447,4.630858,4.630858,4.630858,1,0.0,0.0,0,0.0,0,1.9302485491232813
58064194,-1,4.2441087,0.89110166,2.3709262533333333,4.5330806,2.17293348,3.35300704,1,0.0,0.0,0,0.0,0,1.4902042662409969
58064227,-1,3.1305523,1.32918,2.2298661500000003,3.6027446000000003,3.6027446000000003,3.6027446000000003,1,0.0,0.0,0,0.0,0,1.924915897691267
58064309,-1,4.4533563,1.0901505,2.7717534,6.7264116000000005,6.7264116000000005,6.7264116000000005,1,0.0,0.0,0,0.0,0,2.692192165465124
58064388,-1,4.4427085,1.7309967,3.387832133333333,4.517589,0.9058346000000004,2.7117118,1,0.0,0.0,0,0.0,0,1.673149005185434
58064410,-1,5.308747,0.7975849,3.893905575,6.783522199999999,0.0576052000000011,3.0074414,1,0.0,0.0,0,0.0,0,1.6631116470091911
58064425,-1,4.692473,0.9734386,2.5539496,5.393071599999999,2.0449972,3.7190344,1,0.0,0.0,0,0.0,0,1.1537295635831968
58064464,-1,4.342591,0.7629247,3.1940457,3.7713756,0.1044599999999995,1.7898331499999998,1,0.0,0.0,0,0.0,0,2.236997069326458
58064489,-1,4.4836287,0.7501386,3.01478442,4.3503512,0.2557925999999995,1.86674505,1,0.0,0.0,0,0.0,0,2.10686996969769
58064490,-1,3.220492,1.4822528,2.3513724,3.4764784000000004,3.4764784000000004,3.4764784000000004,1,0.0,0.0,0,0.0,0,1.9136342224704408
58064643,-1,5.9356027,1.9384044,4.569058533333333,7.7895282,0.2048683999999987,3.9971983,1,0.0,0.0,0,0.0,0,1.917926936194622
58064723,-1,5.9255285,1.030606,3.759349833333333,6.582618,3.2072270000000014,4.894922500000001,2,0.0,0.0,0,0.0,0,1.6479659330484762
58064845,-1,4.233918,1.2594718,2.7466949,5.9488924,5.9488924,5.9488924,1,0.0,0.0,0,0.0,0,2.213270750620088
58065308,-1,4.013972,0.7289274,2.3714497,6.5700892,6.5700892,6.5700892,1,0.0,0.0,0,0.0,0,2.802000911646501
58065319,-1,4.258068,0.8420637,2.423317233333333,4.176495999999999,2.6555126,3.4160043,1,0.0,0.0,0,0.0,0,1.5397179737221938
58065327,-1,4.900191,1.7185444,3.3093677,6.363293200000001,6.363293200000001,6.363293200000001,1,0.0,0.0,0,0.0,0,2.474051826254057
58065334,-1,5.6527395,0.85596085,4.16046105,4.8346067,-0.0267510000000008,2.391701575,2,0.0,0.0,0,0.0,0,2.369862919414788
58065348,-1,3.8256452,0.7847388,2.305192,6.0818128,6.0818128,6.0818128,1,0.0,0.0,0,0.0,0,2.5316113297824363
58065390,-1,5.606882,0.928798,3.91880982,6.5621758,-0.0948399999999995,2.315332,1,0.0,0.0,0,0.0,0,1.8120808773903785
58065457,-1,4.0948515,0.6426491,2.487368225,4.1307142,0.9123735999999996,2.3014682666666664,1,0.0,0.0,0,0.0,0,2.0740019058088803
58065468,-1,8.043402,1.2652379,5.460398525,6.743691200000001,0.2950626000000014,4.518776066666667,2,0.0,0.0,0,0.0,0,2.6100380987083645
58065485,-1,4.5206137,1.7707567,3.1456852,5.499714000000001,5.499714000000001,5.499714000000001,1,0.0,0.0,0,0.0,0,2.0441190335642068
58065499,-1,4.11197,1.2789851,2.69547755,5.665969800000001,5.665969800000001,5.665969800000001,1,0.0,0.0,0,0.0,0,2.0786375971657804
58065511,-1,3.9584246,0.8344102,2.547877333333333,4.032774,2.2152547999999994,3.1240144,1,0.0,0.0,0,0.0,0,1.6283711117387387
58065557,-1,6.8261585,1.2059913,4.920544525,7.3621274,-0.1263704000000007,3.7046546666666655,2,0.0,0.0,0,0.0,0,2.36501925389508
58065606,-1,5.9377127,1.0870571,3.1720844,6.892458599999999,2.8088526,4.8506556,1,0.0,0.0,0,0.0,0,0.834621770387782
58065633,-1,3.5952842,0.5706063,2.08294525,6.0493558,6.0493558,6.0493558,1,0.0,0.0,0,0.0,0,2.709287951555321
58065661,-1,4.1809955,1.0725033,2.6267494,6.216984399999999,6.216984399999999,6.216984399999999,1,0.0,0.0,0,0.0,0,2.414951975508688
58065687,-1,3.407144,1.0192121,2.21317805,4.7758638,4.7758638,4.7758638,1,0.0,0.0,0,0.0,0,1.9867163672259984
58065777,-1,4.2122083,0.7845132,2.2997688000000003,4.619246800000001,2.2361434,3.4276951,1,0.0,0.0,0,0.0,0,1.5616550063245396
58065796,-1,6.205933,1.6631308,4.8388718,7.3603372,0.1256179999999993,3.0285348,1,0.0,0.0,0,0.0,0,1.8914568187512408
58065840,-1,5.701605,1.0169637,4.847101985714287,7.829007600000001,-0.4064320000000005,1.4739487666666669,1,0.0,0.0,0,0.0,0,2.347943539091069
58065847,-1,4.32022,0.8721327,2.3849757,4.715291199999999,2.1808834,3.4480873,1,0.0,0.0,0,0.0,0,1.4419165040520725
58065916,-1,4.223902,0.9341717,2.392144366666667,4.4110852,2.1683754,3.2897303,1,0.0,0.0,0,0.0,0,1.4931613522474012
58065963,-1,5.3511925,0.8549511,3.8468235666666666,5.9699106,-0.1283083999999998,1.77283488,1,0.0,0.0,0,0.0,0,2.004085384367165
58066067,-1,3.9182274,1.0933255,2.262265466666667,4.2859678,1.363836,2.8249019,1,0.0,0.0,0,0.0,0,1.7464309045084028
58066070,-1,3.6961684,0.71167123,2.56248971,5.13591654,0.8330777999999999,2.98449717,1,0.0,0.0,0,0.0,0,1.840140423383436
58066124,-1,3.790922,0.76152116,2.351462553333333,3.48084668,2.577955,3.02940084,1,0.0,0.0,0,0.0,0,1.8773056744194336
58066255,-1,4.5470347,0.76996416,2.8738418200000004,5.06912488,2.4850162000000005,3.77707054,1,0.0,0.0,0,0.0,0,1.2119911189594377
58066342,-1,4.936219,0.8495957,3.82758906,5.7571046,0.1185819999999999,2.04331165,1,0.0,0.0,0,0.0,0,1.854775118365319
58066362,-1,4.6867123,0.7516966,3.0121697666666662,5.6928076,2.1772238,3.9350157,1,0.0,0.0,0,0.0,0,1.104728507947891
58066460,-1,4.176843,0.88329256,2.3194645866666668,4.5571696,2.02993128,3.29355044,1,0.0,0.0,0,0.0,0,1.54099619431267
58066497,-1,3.6923509,0.8732448,2.28279785,5.6382122,5.6382122,5.6382122,1,0.0,0.0,0,0.0,0,2.2920831685975944
58066534,-1,3.542468,1.5183148,2.5303914,4.0483064,4.0483064,4.0483064,1,0.0,0.0,0,0.0,0,1.7633030586103426
58066552,-1,4.3740315,1.0238487,2.6989401,6.7003656,6.7003656,6.7003656,1,0.0,0.0,0,0.0,0,2.701976669251422
58066579,-1,6.0819893,1.0629759,4.3802207,7.0621122000000005,0.6002074000000004,3.3460089333333336,1,0.0,0.0,0,0.0,0,1.401949025092713
58066613,-1,6.5128517,1.3350853,4.10247545,6.658592800000001,1.1344421999999987,3.4518442666666664,1,0.0,0.0,0,0.0,0,1.1819548070304366
58066747,-1,6.140195,0.97122014,4.1939865350000005,5.55198032,0.4457485999999999,3.4459832400000003,2,0.0,0.0,0,0.0,0,2.0267271350756424
58066896,-1,5.54052,1.5142984,2.8563722666666664,8.052443199999999,0.0,4.0262216,1,0.0,0.0,0,0.0,0,1.6913276512418574
58066908,-1,3.2707775,1.3704524,2.32061495,3.8006502,3.8006502,3.8006502,1,0.0,0.0,0,0.0,0,1.8505573022784996
58067006,-1,3.6798692,1.5398871,2.60987815,4.2799642,4.2799642,4.2799642,1,0.0,0.0,0,0.0,0,1.7399669939720568
58067033,-1,4.4154816,1.1657099,2.248967133333333,6.499543399999999,0.0,3.2497717,1,0.0,0.0,0,0.0,0,1.821582841042564
58067264,-1,5.6522546,1.0156662,3.528950366666667,5.8065282,3.4666486,4.6365884,2,0.0,0.0,0,0.0,0,1.658986290721629
58067427,-1,4.1127257,1.7864616,2.94959365,4.652528200000001,4.652528200000001,4.652528200000001,1,0.0,0.0,0,0.0,0,1.80355496248966
58067531,-1,6.1402698,1.0244669,3.8174809,6.907780600000001,0.7214623999999983,3.4105352666666664,1,0.0,0.0,0,0.0,0,1.270299177183128
58067540,-1,4.1185937,1.4082339,2.7634138,5.4207196,5.4207196,5.4207196,1,0.0,0.0,0,0.0,0,1.954321111806858
58067607,-1,5.4520717,1.0060573,2.4880621,8.8920288,0.0,4.4460144,1,0.0,0.0,0,0.0,0,1.887224172720242
58067631,-1,3.9574065,0.9828697,2.4701381,5.9490736,5.9490736,5.9490736,1,0.0,0.0,0,0.0,0,2.3351237789493813
58067673,-1,5.32896,1.3174586,3.662168533333334,6.045256799999999,1.9777460000000016,4.0115014,1,0.0,0.0,0,0.0,0,0.6483326669522999
58067714,-1,5.0406647,1.280785,4.00014708,5.3373334,0.0389333999999994,1.87993985,1,0.0,0.0,0,0.0,0,1.874101290500425
58067867,-1,3.4155746,1.2929718,2.3542732,4.2452056,4.2452056,4.2452056,1,0.0,0.0,0,0.0,0,1.8088431142721615
58067875,-1,3.509776,1.1286095,2.5597662666666667,3.8246076,0.9377253999999996,2.3811665,1,0.0,0.0,0,0.0,0,1.9812455006109315
58068137,-1,3.57354,0.49749795,2.035518975,6.1520841,6.1520841,6.1520841,1,0.0,0.0,0,0.0,0,2.820596166057202
58068223,-1,4.0928693,1.0296754,2.5612723500000003,6.126387800000001,6.126387800000001,6.126387800000001,1,0.0,0.0,0,0.0,0,2.390539950870448
58068833,-1,3.30928,1.5828222,2.4460511,3.4529156000000003,3.4529156000000003,3.4529156000000003,1,0.0,0.0,0,0.0,0,1.9059403916474116
58068897,-1,3.8994522,0.71375984,2.4259879466666665,3.90198392,2.4694008,3.18569236,1,0.0,0.0,0,0.0,0,1.7614520697680789
58068918,-1,3.4397776,1.5753276,2.5075526000000004,3.7289,3.7289,3.7289,1,0.0,0.0,0,0.0,0,1.822109690252182
58068968,-1,3.9319756,0.6955514,2.5578093333333336,4.700699200000001,1.7721491999999994,3.2364242,1,0.0,0.0,0,0.0,0,1.6389138529087173
58069035,-1,5.8821454,0.9533098,4.5145306,4.8019218,0.1032934,1.97153424,2,0.0,0.0,0,0.0,0,2.4492931574869043
58069151,-1,4.81474,0.7904086,3.6653046,5.088345599999999,0.0487459999999995,2.0121657,1,0.0,0.0,0,0.0,0,1.9632483080959775
58069320,-1,5.1770635,0.7630683,3.71944025,6.996276600000001,0.8304320000000001,2.942663466666667,1,0.0,0.0,0,0.0,0,1.4218814516083018
58069435,-1,4.245825,1.2569411,2.75138305,5.9777678000000005,5.9777678000000005,5.9777678000000005,1,0.0,0.0,0,0.0,0,2.2281382903041838
58069485,-1,3.7301123,0.5909086,2.570621833333333,5.599872,0.6785354000000003,3.1392037,1,0.0,0.0,0,0.0,0,1.903342502096336
58069521,-1,4.207751,0.74458075,2.6407405125,4.2548766,0.6774334,2.3087801666666667,1,0.0,0.0,0,0.0,0,1.9932376548927373
58069524,-1,8.00743,1.456637,5.085395425,8.3794506,0.9476199999999988,4.367195333333333,2,0.0,0.0,0,0.0,0,2.4768386215572398
58069541,-1,6.3264446,1.2332047,3.8434217,6.216181000000001,1.7307612,3.395493266666667,1,0.0,0.0,0,0.0,0,0.931755547510047
58069653,-1,4.671872,1.3087251,3.5508230333333333,6.726293799999999,0.0,3.3631468999999994,1,0.0,0.0,0,0.0,0,1.5185945236342604
58069676,-1,4.7197256,1.7276669,3.22369625,5.984117400000001,5.984117400000001,5.984117400000001,1,0.0,0.0,0,0.0,0,2.2610376776743277
58069699,-1,5.4745116,1.3655589,3.581452725,4.882382000000001,1.0220917999999983,2.7393018,1,0.0,0.0,0,0.0,0,1.3306702932586325
58069711,-1,6.241053,1.668546,4.464206075,4.6438492,0.5685965999999993,3.048338,2,0.0,0.0,0,0.0,0,2.2311330891574754
58069810,-1,5.4224305,0.6014483,3.91532116,4.786232,0.1346816000000004,2.4104911,2,0.0,0.0,0,0.0,0,2.4285283837004337
58070006,-1,3.3690898,1.1533885,2.26123915,4.4314026,4.4314026,4.4314026,1,0.0,0.0,0,0.0,0,1.878091916162142
58070017,-1,4.3072166,2.4268641,3.36704035,3.7607050000000006,3.7607050000000006,3.7607050000000006,1,0.0,0.0,0,0.0,0,2.30833222855035
58070067,-1,4.545113,0.50203294,2.232149713333333,5.791619599999999,2.29454052,4.043080059999999,1,0.0,0.0,0,0.0,0,1.633052973061991
58070171,-1,3.9161649,0.63327086,2.6597560866666665,5.59312328,0.9726648000000004,3.28289404,1,0.0,0.0,0,0.0,0,1.7186073697557636
58070343,-1,6.20369,1.1116575,4.0687944,9.512323,0.0,2.54601625,1,0.0,0.0,0,0.0,0,2.053325619611297
58070353,-1,5.7051473,2.3365426,4.109651966666667,3.9014468,2.8357626000000007,3.3686047,1,0.0,0.0,0,0.0,0,2.0838234102677724
58070843,-1,6.728973,1.6775194,4.920317575,6.864476000000001,1.1279050000000002,3.367635733333333,1,0.0,0.0,0,0.0,0,1.6384493357445769
58070848,-1,7.0277114,1.2467902,4.838718966666666,9.9897302,1.5721122000000012,5.780921200000001,1,0.0,0.0,0,0.0,0,2.032949672029343
58070878,-1,6.708365,1.0359606,5.4991197875,5.378847200000001,-0.3045080000000002,1.5880748285714286,2,0.0,0.0,0,0.0,0,2.888216797254188
58070894,-1,4.575246,0.7372002,3.727881883333333,6.4095332,0.0729059999999997,1.53521832,1,0.0,0.0,0,0.0,0,2.0903410432560587
58070960,-1,4.3792863,1.0369523,2.7081193000000003,6.684668,6.684668,6.684668,1,0.0,0.0,0,0.0,0,2.68740215500702
58071017,-1,3.5575767,0.9747513,2.266164,5.1656508,5.1656508,5.1656508,1,0.0,0.0,0,0.0,0,2.0807406493091625
58071218,-1,3.7175312,0.87675107,2.48156409,3.94731786,1.7342423999999994,2.84078013,1,0.0,0.0,0,0.0,0,1.780134593000858
58071397,-1,3.3920426,0.5767674,2.4002071666666667,5.3100882,0.3204621999999997,2.8152752,1,0.0,0.0,0,0.0,0,2.183271597903142
58071413,-1,3.6192968,0.58034205,2.5408829166666664,5.6853357,0.3925738000000001,3.03895475,1,0.0,0.0,0,0.0,0,2.0272728218535128
58071540,-1,5.429741,1.0003319,3.051767325,3.888735,2.3875012,2.9529394,1,0.0,0.0,0,0.0,0,1.3312632865081062
58071626,-1,4.554915,0.78172946,3.650383832,6.46488048,0.1358740000000011,1.88659277,1,0.0,0.0,0,0.0,0,1.9383860147858476
58071662,-1,3.088024,1.4157078,2.2518659,3.3446324,3.3446324,3.3446324,1,0.0,0.0,0,0.0,0,1.982632690989416
58071756,-1,5.1507297,0.9088482,3.61466905,4.8045388,0.1254980000000003,2.827921,2,0.0,0.0,0,0.0,0,2.2035819695235044
58071763,-1,3.6775022,0.9296183,2.3035602500000003,5.4957678,5.4957678,5.4957678,1,0.0,0.0,0,0.0,0,2.202154634937509
58071877,-1,5.6890335,1.5456222,2.9267593,8.2868226,0.0,4.1434113,1,0.0,0.0,0,0.0,0,1.7253139043202046
58071980,-1,5.7139697,1.0193366,3.0174959,6.789576599999999,2.5996896000000005,4.6946331,1,0.0,0.0,0,0.0,0,0.838441743820196
58071990,-1,4.744649,1.3101413,3.630929925,4.8914062000000005,0.0631279999999989,2.2896718000000003,1,0.0,0.0,0,0.0,0,1.7895305196773248
58072071,-1,3.3703427,0.7092938,2.4833264,5.3220978,0.0,2.6610489,1,0.0,0.0,0,0.0,0,2.200153368438801
58072131,-1,3.6700099,1.6422539,2.6561319,4.055512,4.055512,4.055512,1,0.0,0.0,0,0.0,0,1.760587670740115
58072148,-1,3.3335242,1.5133543,2.42343925,3.6403398,3.6403398,3.6403398,1,0.0,0.0,0,0.0,0,1.8539882369629843
58072245,-1,3.9342535,1.8093827,2.8718181,4.2497416,4.2497416,4.2497416,1,0.0,0.0,0,0.0,0,1.7885103939359028
58072639,-1,6.7840543,0.6843657,3.633358325,8.4341634,1.4792002,4.066459066666666,1,0.0,0.0,0,0.0,0,1.5171846446967086
58072689,-1,4.5607686,0.6093487,2.9403804,6.0833504000000005,1.8194894,3.9514199,1,0.0,0.0,0,0.0,0,1.3122598793120868
58072731,-1,6.514484,0.9255954,5.044339385714286,6.362028600000001,0.0085940000000004,1.8629628666666669,2,0.0,0.0,0,0.0,0,2.600283063621125
58072847,-1,3.0041053,1.1966355,2.1003704,3.6149396,3.6149396,3.6149396,1,0.0,0.0,0,0.0,0,1.9951167699255508
58072882,-1,7.396408,0.9309982,4.418677733333333,7.995257599999999,4.935562000000001,6.4654098,2,0.0,0.0,0,0.0,0,2.629186449480482
58072910,-1,5.5892262,1.1069809,3.876838775,4.8700602,0.6401783999999999,2.988163533333333,2,0.0,0.0,0,0.0,0,1.99044809873578
58072984,-1,7.1680255,1.8560014,4.527587433333333,5.405467999999999,5.2185802,5.3120241,2,0.0,0.0,0,0.0,0,2.5942627093525195
58073017,-1,5.6427627,0.86420035,4.38812823,7.1786007000000005,0.0662833999999996,2.389281175,1,0.0,0.0,0,0.0,0,1.843284178453977
58073019,-1,3.9924328,0.6907249,2.6272271666666667,5.0155978,1.5878180000000004,3.3017079000000003,1,0.0,0.0,0,0.0,0,1.5888639484340157
58073124,-1,4.169201,0.8435548,3.139074525,5.187188399999999,-0.1256154000000009,2.1752256666666665,1,0.0,0.0,0,0.0,0,2.0356294251152613
58073214,-1,5.0366945,1.0150925,3.583470075,5.454989599999999,0.994377,2.681068,1,0.0,0.0,0,0.0,0,1.3161047573547435
58073323,-1,5.103635,0.7496193,3.715728075,6.5511654,0.2383579999999998,2.902677133333333,1,0.0,0.0,0,0.0,0,1.6344571692989265
58073361,-1,3.0427587,1.0772184,2.05998855,3.9310806,3.9310806,3.9310806,1,0.0,0.0,0,0.0,0,1.9965528912734087
58073371,-1,3.8751447,0.6257119,2.3542649,3.8915272,0.8883228000000001,2.1662885333333333,1,0.0,0.0,0,0.0,0,2.219970081890287
58073397,-1,3.696147,1.6614884,2.6788177,4.0693172,4.0693172,4.0693172,1,0.0,0.0,0,0.0,0,1.761096185893838
58073403,-1,3.6116025,0.7229503,2.5842136,5.3902754,0.387029,2.8886522,1,0.0,0.0,0,0.0,0,1.9608630543038248
58073600,-1,6.471904,1.2673328,4.500605950000001,5.4845884,0.4366880000000002,3.469714133333333,2,0.0,0.0,0,0.0,0,2.0771160965386657
58073734,-1,3.8698242,0.62907624,2.63552836,3.8783515200000007,0.7897264000000002,2.16049864,1,0.0,0.0,0,0.0,0,2.174344198562488
58073768,-1,5.281607,1.0665771,3.8765967,8.4300578,2.000000000279556e-06,4.2150299,1,0.0,0.0,0,0.0,0,1.6206716119988636
58073999,-1,3.2538497,1.516125,2.38498735,3.4754494,3.4754494,3.4754494,1,0.0,0.0,0,0.0,0,1.906847458598323
58074036,-1,7.560799,1.3872126,4.861235825,9.2493326,0.0,4.115724266666667,2,0.0,0.0,0,0.0,0,2.624196960454688
58074078,-1,3.700917,1.6008121,2.65086455,4.2002098,4.2002098,4.2002098,1,0.0,0.0,0,0.0,0,1.7439552566833008
58074089,-1,6.5403147,1.2871786,3.5972311999999995,7.1522288,3.3540434,5.2531361,2,0.0,0.0,0,0.0,0,1.778674307342416
58074245,-1,3.0610611,1.3561726,2.20861685,3.409777,3.409777,3.409777,1,0.0,0.0,0,0.0,0,1.980518951941983
58074312,-1,6.606824,0.9226288,3.40961965,4.968323,2.127469,3.789463466666666,2,0.0,0.0,0,0.0,0,1.7975181321511362
58074334,-1,4.087315,0.67707,2.3821925,6.82049,6.82049,6.82049,1,0.0,0.0,0,0.0,0,2.970311810547264
58074343,-1,4.3178477,0.8879704,2.423224366666666,4.507985399999999,2.351769200000001,3.4298773,1,0.0,0.0,0,0.0,0,1.4450356323199134
58074392,-1,4.8786526,2.3028474,3.161449133333333,5.151610399999999,0.0,2.5758052,1,0.0,0.0,0,0.0,0,2.3991744321075448
58074991,-1,4.13767,1.9705069,3.05408845,4.3343262,4.3343262,4.3343262,1,0.0,0.0,0,0.0,0,1.874991597095049
58075077,-1,3.4784274,0.5785389,2.02848315,5.799777000000001,5.799777000000001,5.799777000000001,1,0.0,0.0,0,0.0,0,2.6160089966771536
58075181,-1,3.7774448,1.0336215,2.40553315,5.4876466,5.4876466,5.4876466,1,0.0,0.0,0,0.0,0,2.1259921559941226
58075195,-1,6.461191,1.0853902,4.473400675000001,5.7641366000000005,0.1632560000000005,3.5838672000000003,2,0.0,0.0,0,0.0,0,2.136805725623559
58075196,-1,6.1975565,1.7644006,3.671243675,6.3884328,0.0,2.955437266666667,1,0.0,0.0,0,0.0,0,1.8007792196119288
58075225,-1,5.4977965,1.2020493,3.454877933333333,4.9254774,3.666016999999999,4.295747199999999,2,0.0,0.0,0,0.0,0,1.7135085608749463
58075270,-1,6.853253,1.221224,5.5264211,6.297899400000001,0.0039445999999987,1.6091511428571426,2,0.0,0.0,0,0.0,0,2.7920523955587764
58075376,-1,6.1535835,0.979926,4.0844385,8.27976,2.0675550000000005,5.1736575,1,0.0,0.0,0,0.0,0,1.2002618347088645
58075407,-1,3.5931857,0.5875374,2.477937366666666,5.3311032,0.6801933999999994,3.0056483,1,0.0,0.0,0,0.0,0,1.9914412971802564
58075526,-1,6.8893423,1.3095078,4.558348366666666,8.3333744,2.8262946000000007,5.5798345000000005,1,0.0,0.0,0,0.0,0,1.4947591550538728
58075619,-1,4.207216,0.8451289,2.645288733333333,4.0767848,2.6473894,3.3620871,1,0.0,0.0,0,0.0,0,1.4971570905934222
58075799,-1,4.0977902,1.4169952,2.7573927,5.361590000000001,5.361590000000001,5.361590000000001,1,0.0,0.0,0,0.0,0,1.9316787126648187
